OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,coord,location_dict,address,road,UIDENTSTLAE,STRZUSTAND,IstSonstige,lane,coord_interp,dist_interp,dist_interp_up
96038,9,1,74,146,2018,10,6,3,3,2,6,1,0,1,0,0,0,666311.5638,5351161.7661,11.242249625000056,48.29178484600004,"(48.29178484600004, 11.242249625000056)","{'place_id': 108867869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28802113, 'lat': '48.29181984794437', 'lon': '11.242260027335941', 'display_name': 'A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Ziegelstadel', 'village': 'Wiedenzhausen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.287303', '48.2952793', '11.2306553', '11.2558719']}","A 8, Ziegelstadel, Wiedenzhausen, Sulzemoos, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,0,down,[48.29173445 11.24254712],21512.6376968169,54159.66232196961
96114,9,1,79,142,2018,10,6,2,3,2,6,2,0,1,0,0,0,674769.884,5344581.443,11.353470626000046,48.230354128000045,"(48.230354128000045, 11.353470626000046)","{'place_id': 98580881, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 10564387, 'lat': '48.23033201554271', 'lon': '11.35345756416386', 'display_name': 'A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Graßlfing', 'town': 'Olching', 'county': 'Landkreis Fürstenfeldbruck', 'state': 'Bayern', 'postcode': '82140', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2302389', '48.2305476', '11.3530926', '11.3536152']}","A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland",A 8,0,0,1,up,[48.23044945 11.35325949],64977.82949635516,64977.82949635516
96243,9,1,74,113,2018,10,20,6,3,3,6,2,0,1,0,0,1,670042.1578,5348479.2723,11.29142572400002,48.26667916200006,"(48.26667916200006, 11.29142572400002)","{'place_id': 134244450, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 143578410, 'lat': '48.26666414666893', 'lon': '11.291411392579633', 'display_name': 'A 8, Hopfenau, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Hopfenau', 'village': 'Lauterbach', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2599717', '48.270607', '11.2872774', '11.2984073']}","A 8, Hopfenau, Lauterbach, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,up,[48.27278032 11.28499643],58811.06061922834,58811.06061922834
96253,9,7,71,129,2018,10,14,6,2,8,1,0,0,1,0,0,0,658858.0167,5356943.3499,11.14401190800004,48.34567833400007,"(48.34567833400007, 11.14401190800004)","{'place_id': 169057293, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280690992, 'lat': '48.34566090663464', 'lon': '11.144004059720896', 'display_name': 'A 8, Holzschuster, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Holzschuster', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86559', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3451351', '48.3478008', '11.1397371', '11.1451555']}","A 8, Holzschuster, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland",A 8,0,0,0,up,[48.34506091 11.14531782],44628.5968309208,44628.5968309208
96290,9,7,72,223,2018,10,14,2,2,2,6,0,0,1,0,0,1,616903.2852,5362877.2343,10.579687990000023,48.40820216000003,"(48.40820216000003, 10.579687990000023)","{'place_id': 171014878, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 289187283, 'lat': '48.40816688468417', 'lon': '10.579695704320685', 'display_name': 'A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Friedensdorf', 'village': 'Wollbach', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86441', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.407249', '48.4098', '10.575949', '10.5924484']}","A 8, Friedensdorf, Wollbach, Zusmarshausen, Landkreis Augsburg, Bayern, 86441, Deutschland",A 8,0,0,0,down,[48.40935915 10.59780887],74429.74739151505,1402.3592992855995
96438,9,7,71,130,2018,10,14,5,3,2,6,0,0,1,0,0,1,644813.9738,5363038.345,10.956687721000035,48.40385648700004,"(48.40385648700004, 10.956687721000035)","{'place_id': 171593475, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973413, 'lat': '48.40386368647076', 'lon': '10.956688887820569', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3960534', '48.4039031', '10.9564457', '11.0556046']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.40428253 10.95421935],47270.25061843827,28402.15049401535
96673,9,1,74,113,2018,10,19,2,3,2,6,2,0,1,0,1,0,674369.6128,5344932.4625,11.348229682000069,48.23361969900003,"(48.23361969900003, 11.348229682000069)","{'place_id': 283425224, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 130105, 'lat': '48.2337741', 'lon': '11.3479475', 'display_name': 'Dachau/Fürstenfeldbruck, A 8, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland', 'address': {'highway': 'Dachau/Fürstenfeldbruck', 'road': 'A 8', 'village': 'Bergkirchen', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85232', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2337241', '48.2338241', '11.3478975', '11.3479975']}","Dachau/Fürstenfeldbruck, A 8, Bergkirchen, Landkreis Dachau, Bayern, 85232, Deutschland",A 8,0,0,0,down,[48.23344027 11.34851819],11221.049436156869,64446.33163456505
96684,9,7,71,122,2018,10,22,5,2,3,6,2,0,1,0,0,0,652383.742,5362356.2168,11.05865384300006,48.39593933300006,"(48.39593933300006, 11.05865384300006)","{'place_id': 108046101, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27455447, 'lat': '48.39594427815771', 'lon': '11.058654759141454', 'display_name': 'A 8, Taiting, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'village': 'Taiting', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3959072', '48.396099', '11.0578196', '11.0588549']}","A 8, Taiting, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.39606204 11.05801921],39625.17068935993,36048.32413943457
96699,9,1,79,142,2018,10,8,4,3,2,6,0,0,1,0,0,0,676310.9934,5343305.8441,11.373674426000036,48.21846112400005,"(48.21846112400005, 11.373674426000036)","{'place_id': 107778347, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 28784068, 'lat': '48.21842828105807', 'lon': '11.373655067947297', 'display_name': 'A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Graßlfing', 'town': 'Olching', 'county': 'Landkreis Fürstenfeldbruck', 'state': 'Bayern', 'postcode': '82140', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.2153506', '48.2199694', '11.3710404', '11.3788717']}","A 8, Graßlfing, Olching, Landkreis Fürstenfeldbruck, Bayern, 82140, Deutschland",A 8,0,0,0,up,[48.21799281 11.37439372],66975.63259256603,66975.63259256603
96882,9,7,71,122,2018,10,15,3,2,3,7,0,0,1,0,0,1,649843.3945,5362443.2156,11.02438810700005,48.39733032100003,"(48.39733032100003, 11.02438810700005)","{'place_id': 171593475, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973413, 'lat': '48.39734721497119', 'lon': '11.02439251639041', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3960534', '48.4039031', '10.9564457', '11.0556046']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.39723173 11.02483645],42183.62497850704,33486.698662447576
96887,9,7,71,111,2018,10,17,3,3,2,6,0,0,1,0,0,0,657756.1262,5358253.6023,11.12964209200004,48.357734188000045,"(48.357734188000045, 11.12964209200004)","{'place_id': 112409051, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 42400874, 'lat': '48.357772123630056', 'lon': '11.129683164751716', 'display_name': 'A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3561686', '48.3880438', '11.0753176', '11.1309595']}","A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,0,0,down,[48.35848839 11.12902187],32771.20868788837,42890.24182834137
97244,9,7,71,111,2018,10,6,2,3,2,6,2,0,1,0,0,0,658140.953,5357590.0568,11.134584033000069,48.35167240100003,"(48.35167240100003, 11.134584033000069)","{'place_id': 169893131, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280690991, 'lat': '48.35164980539446', 'lon': '11.134560383042981', 'display_name': 'A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland', 'address': {'road': 'A 8', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86559', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3505353', '48.3524329', '11.1338122', '11.1358104']}","A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland",A 8,0,1,1,up,[48.35234816 11.13389309],43656.84198756937,43656.84198756937
97350,9,7,71,130,2018,10,20,2,3,9,1,2,0,0,0,0,0,648134.9183,5362759.7264,11.001432954000052,48.40057978500005,"(48.40057978500005, 11.001432954000052)","{'place_id': 171593475, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 288973413, 'lat': '48.40061167748306', 'lon': '11.001435162971992', 'display_name': 'A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Sophienhof', 'village': 'Bitzenhofen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86453', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3960534', '48.4039031', '10.9564457', '11.0556046']}","A 8, Sophienhof, Bitzenhofen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86453, Deutschland",A 8,0,1,1,down,[48.40046184 11.00359312],43931.155660104494,31743.654708379345
97379,9,7,71,129,2018,10,7,7,3,3,6,0,0,1,0,0,0,660074.6559,5355954.7011,11.160044347000053,48.33648300600004,"(48.33648300600004, 11.160044347000053)","{'place_id': 101890269, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 14778570, 'lat': '48.3364952065856', 'lon': '11.160056895686399', 'display_name': 'A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'village': 'Eurasburg', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3167717', '48.3399562', '11.1559195', '11.1937689']}","A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland",A 8,0,1,0,down,[48.33801787 11.15849869],29458.677834631035,46203.67917629055
97400,9,7,72,147,2018,10,9,1,3,8,1,0,0,1,0,0,0,631203.3889,5364378.1334,10.773300483000073,48.41888407600004,"(48.41888407600004, 10.773300483000073)","{'place_id': 169439440, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 279939243, 'lat': '48.418892414946704', 'lon': '10.773299595610526', 'display_name': 'A 8, Rettenbergen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'village': 'Rettenbergen', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4186288', '48.4194174', '10.7708476', '10.7776406']}","A 8, Rettenbergen, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,2,0,down,[48.41878289 10.77227346],60993.72517697083,14686.218862856287
97545,9,1,74,135,2018,11,16,2,3,3,1,0,0,1,0,0,1,662963.4558,5353545.1455,11.198064750000071,48.314082601000045,"(48.314082601000045, 11.198064750000071)","{'place_id': 119708307, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 79797070, 'lat': '48.314004699607494', 'lon': '11.198018228270882', 'display_name': 'A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Spindelhafner', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3111046', '48.3144541', '11.1972657', '11.2023577']}","A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland",A 8,0,0,0,up,[48.31421703 11.19766248],50000.00715773979,50000.00715773979
98169,9,7,61,0,2018,11,16,7,3,3,3,1,0,1,0,0,0,641074.537,5363870.027,10.906470524000042,48.41218255900003,"(48.41218255900003, 10.906470524000042)","{'place_id': 163393479, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 251505088, 'lat': '48.41218680748776', 'lon': '10.906471226868572', 'display_name': 'A 8, Hammerschmiede, Augsburg, Bayern, 86169, Deutschland', 'address': {'road': 'A 8', 'suburb': 'Hammerschmiede', 'city': 'Augsburg', 'state': 'Bayern', 'postcode': '86169', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4106727', '48.41233', '10.9056057', '10.9156465']}","A 8, Hammerschmiede, Augsburg, Bayern, 86169, Deutschland",A 8,0,0,0,down,[48.41275129 10.90307828],51091.979730814244,24580.497457699996
98270,9,1,74,135,2018,11,18,5,3,2,6,2,0,1,0,0,0,663228.7423,5353301.9342,11.20154610700007,48.31182770300006,"(48.31182770300006, 11.20154610700007)","{'place_id': 169245527, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280422002, 'lat': '48.31187361241278', 'lon': '11.20157848012696', 'display_name': 'A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Spindelhafner', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3107187', '48.3145561', '11.1975496', '11.2032163']}","A 8, Spindelhafner, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85235, Deutschland",A 8,0,0,1,down,[48.31179379 11.20169208],25307.270900151143,50358.848907755055
98453,9,7,72,111,2018,11,6,3,3,3,6,1,0,1,0,0,0,627721.3042,5364057.6244,10.726162731000043,48.41671743800004,"(48.41671743800004, 10.726162731000043)","{'place_id': 157161824, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 227628061, 'lat': '48.416707294157135', 'lon': '10.726162421706642', 'display_name': 'A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland', 'address': {'road': 'A 8', 'village': 'Adelsried', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86477', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4166978', '48.4167736', '10.7239878', '10.7264738']}","A 8, Adelsried, Landkreis Augsburg, Bayern, 86477, Deutschland",A 8,0,0,0,up,[48.41676446 10.72429996],11193.575656405534,11193.575656405534
98617,9,7,72,147,2018,11,17,3,3,2,6,2,0,1,0,0,0,638990.9417,5364078.7559,10.878397992000032,48.41452237200008,"(48.41452237200008, 10.878397992000032)","{'place_id': 169543049, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280732481, 'lat': '48.41453988009005', 'lon': '10.87839838774015', 'display_name': 'A 8, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland', 'address': {'road': 'A 8', 'town': 'Gersthofen', 'county': 'Landkreis Augsburg', 'state': 'Bayern', 'postcode': '86368', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.4144753', '48.414542', '10.8783046', '10.8812555']}","A 8, Gersthofen, Landkreis Augsburg, Bayern, 86368, Deutschland",A 8,0,0,0,down,[48.41456906 10.87707113],53188.04746096862,22488.05490266275
98635,9,1,74,135,2018,11,13,4,3,3,6,0,0,1,0,0,0,664107.7201,5352450.7554,11.213061116000064,48.30394815500006,"(48.30394815500006, 11.213061116000064)","{'place_id': 207325858, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 477921133, 'lat': '48.30396774706868', 'lon': '11.21307457277279', 'display_name': 'A 8, Lukka, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85259, Deutschland', 'address': {'road': 'A 8', 'hamlet': 'Lukka', 'village': 'Taxa', 'county': 'Landkreis Dachau', 'state': 'Bayern', 'postcode': '85259', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.295503', '48.306587', '11.2092555', '11.2299598']}","A 8, Lukka, Taxa, Odelzhausen, Landkreis Dachau, Bayern, 85259, Deutschland",A 8,0,0,1,down,[48.30481681 11.21183811],24085.115971425617,51581.08531138922
98674,9,7,71,129,2018,11,1,1,2,8,1,2,0,1,0,0,0,659823.7384,5356267.1979,11.156779522000022,48.33935595100007,"(48.33935595100007, 11.156779522000022)","{'place_id': 101890269, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 14778570, 'lat': '48.339350313810215', 'lon': '11.156775456343977', 'display_name': 'A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland', 'address': {'road': 'A 8', 'village': 'Eurasburg', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '85235', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3167717', '48.3399562', '11.1559195', '11.1937689']}","A 8, Eurasburg, Dasing, Landkreis Aichach-Friedberg, Bayern, 85235, Deutschland",A 8,0,0,0,down,[48.33941982 11.15667965],29859.69533617486,45805.2562816445
98707,9,7,71,111,2018,11,13,7,3,3,6,0,0,1,0,0,1,658021.8366,5357799.1399,11.13305585200004,48.35358195500004,"(48.35358195500004, 11.13305585200004)","{'place_id': 106941486, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 27127127, 'lat': '48.35360058759956', 'lon': '11.133077797505013', 'display_name': 'A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland', 'address': {'road': 'A 8', 'village': 'Burgadelzhausen', 'municipality': 'Dasing', 'county': 'Landkreis Aichach-Friedberg', 'state': 'Bayern', 'postcode': '86559', 'country': 'Deutschland', 'country_code': 'de'}, 'boundingbox': ['48.3506083', '48.3541399', '11.1326199', '11.135983']}","A 8, Burgadelzhausen, Adelzhausen, Dasing, Landkreis Aichach-Friedberg, Bayern, 86559, Deutschland",A 8,0,0,0,down,[48.35303724 11.13355634],32244.709585279343,43416.11575125099
